utla,msoa,utla_name
E08000010,E02001313,Wigan
E08000010,E02001314,Wigan
E08000010,E02001315,Wigan
E08000010,E02001316,Wigan
E08000010,E02001317,Wigan
E08000010,E02001318,Wigan
E08000010,E02001319,Wigan
E08000010,E02001320,Wigan
E08000010,E02001321,Wigan
E08000010,E02001322,Wigan
E08000010,E02001323,Wigan
E08000010,E02001324,Wigan
E08000010,E02001325,Wigan
E08000010,E02001326,Wigan
E08000011,E02001327,Knowsley
E08000011,E02001328,Knowsley
E08000011,E02001329,Knowsley
E08000011,E02001330,Knowsley
E08000011,E02001331,Knowsley
E08000011,E02001332,Knowsley
E08000011,E02001333,Knowsley
E08000011,E02001334,Knowsley
E08000011,E02001335,Knowsley
E08000011,E02001336,Knowsley
E08000011,E02001337,Knowsley
E08000011,E02001338,Knowsley
E08000011,E02001339,Knowsley
E08000011,E02001340,Knowsley
E08000011,E02001341,Knowsley
E08000011,E02001342,Knowsley
E08000011,E02001343,Knowsley
E08000011,E02001344,Knowsley
E08000011,E02001345,Knowsley
E08000011,E02001346,Knowsley
E08000012,E02001347,Liverpool
E08000012,E02001348,Liverpool
E08000012,E02001349,Liverpool
E08000012,E02001350,Liverpool
E08000012,E02001351,Liverpool
E08000012,E02001352,Liverpool
E08000012,E02001353,Liverpool
E08000012,E02001354,Liverpool
E08000012,E02001355,Liverpool
E08000012,E02001356,Liverpool
E08000012,E02001357,Liverpool
E08000012,E02001358,Liverpool
E08000012,E02001359,Liverpool
E08000012,E02001360,Liverpool
E08000012,E02001361,Liverpool
E08000012,E02001362,Liverpool
E08000012,E02001363,Liverpool
E08000012,E02001364,Liverpool
E08000012,E02001365,Liverpool
E08000012,E02001366,Liverpool
E08000012,E02001367,Liverpool
E08000012,E02001368,Liverpool
E08000012,E02001369,Liverpool
E08000012,E02001370,Liverpool
E08000012,E02001371,Liverpool
E08000012,E02001372,Liverpool
E08000012,E02001373,Liverpool
E08000012,E02001374,Liverpool
E08000012,E02001375,Liverpool
E08000012,E02001376,Liverpool
E08000012,E02001377,Liverpool
E08000012,E02001378,Liverpool
E08000012,E02001380,Liverpool
E08000012,E02001381,Liverpool
E08000012,E02001382,Liverpool
E08000012,E02001383,Liverpool
E08000012,E02001384,Liverpool
E08000012,E02001385,Liverpool
E08000012,E02001386,Liverpool
E08000012,E02001387,Liverpool
E08000012,E02001388,Liverpool
E08000012,E02001389,Liverpool
E08000012,E02001390,Liverpool
E08000012,E02001391,Liverpool
E08000012,E02001392,Liverpool
E08000012,E02001393,Liverpool
E08000012,E02001394,Liverpool
E08000012,E02001395,Liverpool
E08000012,E02001396,Liverpool
E08000012,E02001397,Liverpool
E08000012,E02001398,Liverpool
E08000012,E02001399,Liverpool
E08000012,E02001400,Liverpool
E08000012,E02001401,Liverpool
E08000012,E02001402,Liverpool
E08000012,E02001403,Liverpool
E08000012,E02001404,Liverpool
E08000012,E02001405,Liverpool
E08000013,E02001406,St. Helens
E08000013,E02001407,St. Helens
E08000013,E02001408,St. Helens
E08000013,E02001409,St. Helens
E08000013,E02001410,St. Helens
E08000013,E02001411,St. Helens
E08000013,E02001412,St. Helens
E08000013,E02001413,St. Helens
E08000013,E02001414,St. Helens
E08000013,E02001415,St. Helens
E08000013,E02001416,St. Helens
E08000013,E02001417,St. Helens
E08000013,E02001418,St. Helens
E08000013,E02001419,St. Helens
E08000013,E02001420,St. Helens
E08000013,E02001421,St. Helens
E08000013,E02001422,St. Helens
E08000013,E02001423,St. Helens
E08000013,E02001424,St. Helens
E08000013,E02001425,St. Helens
E08000013,E02001426,St. Helens
E08000013,E02001427,St. Helens
E08000013,E02001428,St. Helens
E08000014,E02001429,Sefton
E08000014,E02001430,Sefton
E08000014,E02001431,Sefton
E08000014,E02001432,Sefton
E08000014,E02001433,Sefton
E08000014,E02001434,Sefton
E08000014,E02001435,Sefton
E08000014,E02001436,Sefton
E08000014,E02001437,Sefton
E08000014,E02001438,Sefton
E08000014,E02001439,Sefton
E08000014,E02001440,Sefton
E08000014,E02001441,Sefton
E08000014,E02001442,Sefton
E08000014,E02001443,Sefton
E08000014,E02001444,Sefton
E08000014,E02001445,Sefton
E08000014,E02001446,Sefton
E08000014,E02001447,Sefton
E08000014,E02001448,Sefton
E08000014,E02001449,Sefton
E08000014,E02001450,Sefton
E08000014,E02001451,Sefton
E08000014,E02001452,Sefton
E08000014,E02001453,Sefton
E08000014,E02001454,Sefton
E08000014,E02001455,Sefton
E08000014,E02001456,Sefton
E08000014,E02001457,Sefton
E08000014,E02001458,Sefton
E08000014,E02001459,Sefton
E08000014,E02001460,Sefton
E08000014,E02001461,Sefton
E08000014,E02001462,Sefton
E08000014,E02001463,Sefton
E08000014,E02001464,Sefton
E08000014,E02001465,Sefton
E08000014,E02001466,Sefton
E08000015,E02001467,Wirral
E08000015,E02001468,Wirral
E08000015,E02001469,Wirral
E08000015,E02001470,Wirral
E08000015,E02001471,Wirral
E08000015,E02001472,Wirral
E08000015,E02001473,Wirral
E08000015,E02001474,Wirral
E08000015,E02001475,Wirral
E08000015,E02001476,Wirral
E08000015,E02001477,Wirral
E08000015,E02001478,Wirral
E08000015,E02001479,Wirral
E08000015,E02001480,Wirral
E08000015,E02001481,Wirral
E08000015,E02001482,Wirral
E08000015,E02001483,Wirral
E08000015,E02001484,Wirral
E08000015,E02001485,Wirral
E08000015,E02001486,Wirral
E08000015,E02001487,Wirral
E08000015,E02001488,Wirral
E08000015,E02001489,Wirral
E08000015,E02001490,Wirral
E08000015,E02001491,Wirral
E08000015,E02001492,Wirral
E08000015,E02001493,Wirral
E08000015,E02001494,Wirral
E08000015,E02001495,Wirral
E08000015,E02001496,Wirral
E08000015,E02001497,Wirral
E08000015,E02001498,Wirral
E08000015,E02001499,Wirral
E08000015,E02001500,Wirral
E08000015,E02001501,Wirral
E08000015,E02001502,Wirral
E08000015,E02001503,Wirral
E08000015,E02001504,Wirral
E08000015,E02001505,Wirral
E08000015,E02001506,Wirral
E08000015,E02001507,Wirral
E08000015,E02001508,Wirral
E08000016,E02001509,Barnsley
E08000016,E02001510,Barnsley
E08000016,E02001511,Barnsley
E08000016,E02001512,Barnsley
E08000016,E02001513,Barnsley
E08000016,E02001514,Barnsley
E08000016,E02001515,Barnsley
E08000016,E02001516,Barnsley
E08000016,E02001517,Barnsley
E08000016,E02001518,Barnsley
E08000016,E02001519,Barnsley
E08000016,E02001520,Barnsley
E08000016,E02001521,Barnsley
E08000016,E02001522,Barnsley
E08000016,E02001523,Barnsley
E08000016,E02001524,Barnsley
E08000016,E02001525,Barnsley
E08000016,E02001526,Barnsley
E08000016,E02001527,Barnsley
E08000016,E02001528,Barnsley
E08000016,E02001529,Barnsley
E08000016,E02001530,Barnsley
E08000016,E02001531,Barnsley
E08000016,E02001532,Barnsley
E08000016,E02001533,Barnsley
E08000016,E02001534,Barnsley
E08000016,E02001535,Barnsley
E08000016,E02001536,Barnsley
E08000016,E02001537,Barnsley
E08000016,E02001538,Barnsley
E08000017,E02001539,Doncaster
E08000017,E02001540,Doncaster
E08000017,E02001541,Doncaster
E08000017,E02001542,Doncaster
E08000017,E02001543,Doncaster
E08000017,E02001544,Doncaster
E08000017,E02001545,Doncaster
E08000017,E02001546,Doncaster
E08000017,E02001547,Doncaster
E08000017,E02001548,Doncaster
E08000017,E02001549,Doncaster
E08000017,E02001550,Doncaster
E08000017,E02001551,Doncaster
E08000017,E02001552,Doncaster
E08000017,E02001553,Doncaster
E08000017,E02001554,Doncaster
E08000017,E02001555,Doncaster
E08000017,E02001556,Doncaster
E08000017,E02001557,Doncaster
E08000017,E02001558,Doncaster
